filename,category,round1,round2,verdict
2025_assessing_student_readiness_perceptions_chatgpt_learning_case.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_assessment_integrity_validity_teaching_laboratory_adapting_genai.pdf,A_automated_grading,NO,YES,ROUND_2_ONLY
2025_assessment_integrity_validity_teaching_laboratory_adapting_genai.pdf,E_ethics_policy,NO,YES,ROUND_2_ONLY
2025_assessment_integrity_validity_teaching_laboratory_adapting_genai.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_automated_diagram_evaluation_stem_education_review_current.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_automated_essay_scoring_chatgpt.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_automated_essay_scoring_chatgpt.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_automated_essay_scoring_chatgpt.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_automated_essay_scoring_chatgpt.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_automated_essay_scoring_thai_engineering_students_large.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_automated_essay_scoring_thai_engineering_students_large.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_automated_essay_scoring_thai_engineering_students_large.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_automated_grading_approach_open_ended_stem_answers.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_automated_grading_approach_open_ended_stem_answers.pdf,E_ethics_policy,NO,YES,ROUND_2_ONLY
2025_automated_grading_approach_open_ended_stem_answers.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_automated_grading_engineering_statics_assignments_large_language.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_automated_grading_engineering_statics_assignments_large_language.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_automated_grading_open_ended_questions_higher_education.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_automated_grading_open_ended_questions_higher_education.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_automated_grading_open_ended_questions_higher_education.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_automated_grading_open_ended_questions_higher_education.pdf,E_ethics_policy,NO,YES,ROUND_2_ONLY
2025_automated_grading_open_ended_questions_higher_education.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_automated_subjective_answer_evaluation_genai_nlp_enhancing.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_automated_subjective_answer_evaluation_genai_nlp_enhancing.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_automated_subjective_answer_evaluation_genai_nlp_enhancing.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_automatic_generation_test_tasks_chatgpt_api.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_automatic_generation_test_tasks_chatgpt_api.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_beyond_assessment_security_critical_policy_analysis_four.pdf,B_authentic_assessment,YES,NO,ROUND_1_ONLY
2025_beyond_assessment_security_critical_policy_analysis_four.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_beyond_assessment_security_critical_policy_analysis_four.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_beyond_assessment_security_critical_policy_analysis_four.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_beyond_assessment_security_critical_policy_analysis_four.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_beyond_benefits_systematic_review_harms_consequences_generative.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_beyond_benefits_systematic_review_harms_consequences_generative.pdf,B_authentic_assessment,YES,NO,ROUND_1_ONLY
2025_beyond_benefits_systematic_review_harms_consequences_generative.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_beyond_benefits_systematic_review_harms_consequences_generative.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_bibliometric_analysis_chatgpt_field_education_global_trends.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_bibliometric_analysis_chatgpt_field_education_global_trends.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_bibliometric_analysis_chatgpt_field_education_global_trends.pdf,D_formative_adaptive,NO,YES,ROUND_2_ONLY
2025_bibliometric_analysis_chatgpt_field_education_global_trends.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_bibliometric_analysis_chatgpt_field_education_global_trends.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_bibliometric_exposition_review_leveraging_llms_programming_education.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_bibliometric_exposition_review_leveraging_llms_programming_education.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_bibliometric_exposition_review_leveraging_llms_programming_education.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_blockchain_technology_sociotechnical_cybersecurity_educational_learning_ecosystems.pdf,D_formative_adaptive,NO,YES,ROUND_2_ONLY
2025_blockchain_technology_sociotechnical_cybersecurity_educational_learning_ecosystems.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_blockchain_technology_sociotechnical_cybersecurity_educational_learning_ecosystems.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_board_105_work_progress_voices_future_student.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_board_105_work_progress_voices_future_student.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_board_105_work_progress_voices_future_student.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_board_311_rapid_k_12_teacher_perceptions.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_board_72_leveraging_large_language_models_create.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_board_72_leveraging_large_language_models_create.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_board_77_perception_impact_generative_artificial_intelligence.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_board_77_perception_impact_generative_artificial_intelligence.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_board_90_wip_evaluating_programming_skills_age.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_board_90_wip_evaluating_programming_skills_age.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_board_90_wip_evaluating_programming_skills_age.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_board_90_wip_evaluating_programming_skills_age.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_board_90_wip_evaluating_programming_skills_age.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_bridging_educational_divide_chatgpt_s_integration_philippine.pdf,B_authentic_assessment,NO,YES,ROUND_2_ONLY
2025_bridging_educational_divide_chatgpt_s_integration_philippine.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_bridging_educational_divide_chatgpt_s_integration_philippine.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_can_llm_pass_cs1_course.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_can_llm_pass_cs1_course.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_can_llm_pass_cs1_course.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_can_llms_fair_graders_only_if_you.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_can_llms_fair_graders_only_if_you.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_case_study_factors_influencing_college_students_perception.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_case_study_factors_influencing_college_students_perception.pdf,D_formative_adaptive,NO,YES,ROUND_2_ONLY
2025_case_study_factors_influencing_college_students_perception.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_challenges_limitations_artificial_intelligence_generated_content_aigc.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_challenges_limitations_artificial_intelligence_generated_content_aigc.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_challenges_limitations_artificial_intelligence_generated_content_aigc.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_challenges_limitations_artificial_intelligence_generated_content_aigc.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_chatgpt_assessment_development_design_manufacturing_engineering_education.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_chatgpt_assessment_development_design_manufacturing_engineering_education.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_chatgpt_assisted_retrieval_practice_exam_scores_does.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_chatgpt_assisted_retrieval_practice_exam_scores_does.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_chatgpt_assisted_retrieval_practice_exam_scores_does.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_chatgpt_engineering_education_breakthrough_challenge.pdf,B_authentic_assessment,YES,NO,ROUND_1_ONLY
2025_chatgpt_engineering_education_breakthrough_challenge.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_chatgpt_engineering_education_breakthrough_challenge.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_chatgpt_engineering_education_revolutionizing_writing_navigating_ethics.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_chatgpt_engineering_education_revolutionizing_writing_navigating_ethics.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_chatgpt_engineering_education_revolutionizing_writing_navigating_ethics.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_chatgpt_engineering_teaching_learning_student_faculty_perspective.pdf,E_ethics_policy,NO,YES,ROUND_2_ONLY
2025_chatgpt_engineering_teaching_learning_student_faculty_perspective.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_chatgpt_engineering_teaching_learning_student_faculty_perspective.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_chatgpt_improving_college_english_learning_outcomes_comparative.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_chatgpt_introductory_programming_counterbalanced_evaluation_code_quality.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_chatgpt_introductory_programming_counterbalanced_evaluation_code_quality.pdf,E_ethics_policy,NO,YES,ROUND_2_ONLY
2025_chatgpt_introductory_programming_counterbalanced_evaluation_code_quality.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_chatgpt_introductory_programming_counterbalanced_evaluation_code_quality.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_chatgpt_me_dual_factor_examination.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_chatgpt_me_dual_factor_examination.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_chatgpt_me_dual_factor_examination.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_chatgpt_supportive_tool_creating_assessment_resources.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_chatgpt_supportive_tool_creating_assessment_resources.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_codelens_generative_ai_framework_automated_feedback_sql.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_codelens_generative_ai_framework_automated_feedback_sql.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_coders_critics_empowering_students_through_peer_assessment.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_coders_critics_empowering_students_through_peer_assessment.pdf,D_formative_adaptive,NO,YES,ROUND_2_ONLY
2025_coders_critics_empowering_students_through_peer_assessment.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_coders_critics_empowering_students_through_peer_assessment.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_comparative_analysis_ai_literacy_adoption_among_engineering.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_comparative_analysis_ai_literacy_adoption_among_engineering.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_comparative_study_large_language_models_programming_education.pdf,B_authentic_assessment,YES,NO,ROUND_1_ONLY
2025_comparative_study_large_language_models_programming_education.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_comparing_ai_human_assessment_academic_writing_skills.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_comparing_ai_human_assessment_academic_writing_skills.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_comparing_ai_human_assessment_academic_writing_skills.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_comparison_claude_sonnet_opus_chatgpt_gpt_4.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_comparison_claude_sonnet_opus_chatgpt_gpt_4.pdf,D_formative_adaptive,NO,YES,ROUND_2_ONLY
2025_comparison_claude_sonnet_opus_chatgpt_gpt_4.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_comprehensive_review_applications_ai_technologies_higher_engineering.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_comprehensive_review_applications_ai_technologies_higher_engineering.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_comprehensive_review_automated_grading_systems_stem_ai.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_comprehensive_review_automated_grading_systems_stem_ai.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_comprehensive_review_automated_grading_systems_stem_ai.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_comprehensive_review_automated_grading_systems_stem_ai.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_computer_practical_course_assessment_large_language_models.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_computer_practical_course_assessment_large_language_models.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_conceptualizing_authenticity_generative_ai_driven_e_learning.pdf,A_automated_grading,NO,YES,ROUND_2_ONLY
2025_conceptualizing_authenticity_generative_ai_driven_e_learning.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_counting_trees_forest_evaluating_prompt_segmentation_classifying.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_counting_trees_forest_evaluating_prompt_segmentation_classifying.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_counting_trees_forest_evaluating_prompt_segmentation_classifying.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_creating_ai_personas_educational_settings_prepared4ed_approach.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_creating_ai_personas_educational_settings_prepared4ed_approach.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_creating_ai_personas_educational_settings_prepared4ed_approach.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_creation_evaluation_ai_assistant_gpt_educational_experience.pdf,D_formative_adaptive,NO,YES,ROUND_2_ONLY
2025_creation_evaluation_ai_assistant_gpt_educational_experience.pdf,E_ethics_policy,NO,YES,ROUND_2_ONLY
2025_critical_approach_chatgpt_experience_sql_learning.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_critical_approach_chatgpt_experience_sql_learning.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_critical_approach_chatgpt_experience_sql_learning.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_deploying_language_model_assessment_support_technology_computer.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_design_evaluation_ai_assisted_grading_tool_introductory.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_designing_ai_enabled_engineering_courses_e_aip.pdf,B_authentic_assessment,YES,NO,ROUND_1_ONLY
2025_designing_ai_enabled_engineering_courses_e_aip.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_designing_ai_enabled_engineering_courses_e_aip.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_designing_ai_enabled_engineering_courses_e_aip.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_designing_guidelines_responsible_genai_usage_computer_science.pdf,B_authentic_assessment,YES,NO,ROUND_1_ONLY
2025_designing_guidelines_responsible_genai_usage_computer_science.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_designing_guidelines_responsible_genai_usage_computer_science.pdf,E_ethics_policy,NO,YES,ROUND_2_ONLY
2025_designing_guidelines_responsible_genai_usage_computer_science.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_detecting_ai_generated_pseudocode_high_school_online.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_detecting_ai_generated_pseudocode_high_school_online.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_detecting_ai_generated_pseudocode_high_school_online.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_detecting_ai_generated_pseudocode_high_school_online.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_detecting_large_language_models_exam_essays.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_developing_institutional_ai_digital_assistant_age_industry.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_developing_institutional_ai_digital_assistant_age_industry.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_developing_institutional_ai_digital_assistant_age_industry.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_developing_written_communication_skills_engineering_education_automated.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_developing_written_communication_skills_engineering_education_automated.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_developing_written_communication_skills_engineering_education_automated.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_developing_written_communication_skills_engineering_education_automated.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_development_automated_system_generating_assignments_mathematical_disciplines.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_development_automated_system_generating_assignments_mathematical_disciplines.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_development_responsible_attitudes_ai_generated_results_among.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_development_responsible_attitudes_ai_generated_results_among.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_direct_automated_feedback_delivery_student_submissions_llms.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_direct_automated_feedback_delivery_student_submissions_llms.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_direct_automated_feedback_delivery_student_submissions_llms.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_do_more_less_five_years_teaching_short.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_do_more_less_five_years_teaching_short.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_educational_integration_esp32_project_learning_generative_ai.pdf,B_authentic_assessment,YES,NO,ROUND_1_ONLY
2025_educational_integration_esp32_project_learning_generative_ai.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_educational_integration_esp32_project_learning_generative_ai.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_educational_integration_esp32_project_learning_generative_ai.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_educators_adoption_perceptions_generative_ai_tools_higher.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_educators_adoption_perceptions_generative_ai_tools_higher.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_electrical_computer_engineering_freshmen_generative_ai_awareness.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_electrical_computer_engineering_freshmen_generative_ai_awareness.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_electrical_computer_engineering_freshmen_generative_ai_awareness.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_empirical_study_enhancement_english_writing_skills_among.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_empirical_study_enhancement_english_writing_skills_among.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_engaging_effective_assessments_age_generative_ai_student.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_engaging_effective_assessments_age_generative_ai_student.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_engaging_effective_assessments_age_generative_ai_student.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_engineering_students_emotional_engagement_generative_ai_learning.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_engineering_students_emotional_engagement_generative_ai_learning.pdf,D_formative_adaptive,NO,YES,ROUND_2_ONLY
2025_engineering_students_emotional_engagement_generative_ai_learning.pdf,F_perception_affect,NO,YES,ROUND_2_ONLY
2025_engineering_students_perceptions_use_generative_artificial_intelligence.pdf,B_authentic_assessment,YES,NO,ROUND_1_ONLY
2025_engineering_students_perceptions_use_generative_artificial_intelligence.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_engineering_students_perceptions_use_generative_artificial_intelligence.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_english_composition_image_automatic_scoring_multi_modal.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_english_composition_image_automatic_scoring_multi_modal.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_english_composition_image_automatic_scoring_multi_modal.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_enhancing_automated_assignment_assessment_higher_education_cnnbilstm.pdf,A_automated_grading,NO,YES,ROUND_2_ONLY
2025_enhancing_automated_assignment_assessment_higher_education_cnnbilstm.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_enhancing_automated_assignment_assessment_higher_education_cnnbilstm.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_enhancing_automated_grading_science_education_through_llm.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_enhancing_automated_grading_science_education_through_llm.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_enhancing_automatic_grading_sql_query_assignments_generative.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_enhancing_automatic_grading_sql_query_assignments_generative.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_enhancing_image_text_multiple_choice_exam_design.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_enhancing_image_text_multiple_choice_exam_design.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_enhancing_marked_peer_feedback_functionality_llm_support.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_enhancing_marked_peer_feedback_functionality_llm_support.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_enhancing_marked_peer_feedback_functionality_llm_support.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_enhancing_professional_development_engineering_students_through_ai.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_enhancing_professional_development_engineering_students_through_ai.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_enhancing_professional_development_engineering_students_through_ai.pdf,E_ethics_policy,NO,YES,ROUND_2_ONLY
2025_enhancing_professional_development_engineering_students_through_ai.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_enhancing_reflective_learning_through_self_revision_quizzes.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_enhancing_reflective_learning_through_self_revision_quizzes.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_enhancing_secondary_computer_science_education_implementing_ai.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_enhancing_secondary_computer_science_education_implementing_ai.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_enhancing_secondary_computer_science_education_implementing_ai.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_enhancing_student_feedback_data_science_education_harnessing.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_enhancing_student_feedback_data_science_education_harnessing.pdf,E_ethics_policy,NO,YES,ROUND_2_ONLY
2025_enhancing_student_feedback_data_science_education_harnessing.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_enhancing_teaching_quality_through_llm_experimental_study.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_evaluating_ai_models_autograding_explain_plain_english.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_evaluating_ai_models_autograding_explain_plain_english.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_evaluating_ai_models_autograding_explain_plain_english.pdf,E_ethics_policy,NO,YES,ROUND_2_ONLY
2025_evaluating_ai_models_autograding_explain_plain_english.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_evaluating_ai_models_autograding_explain_plain_english.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_evaluating_effectiveness_generative_ai_automated_quiz_creation.pdf,B_authentic_assessment,YES,NO,ROUND_1_ONLY
2025_evaluating_effectiveness_generative_ai_automated_quiz_creation.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_evaluating_effectiveness_generative_ai_automated_quiz_creation.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_evaluating_effectiveness_generative_ai_automated_quiz_creation.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_evaluating_efficacy_llms_assessing_software_quality_assurance.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_evaluating_efficacy_llms_assessing_software_quality_assurance.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_evaluating_efficacy_llms_assessing_software_quality_assurance.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_evaluating_generative_ai_cs1_code_grading_direct.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_evaluating_google_geminis_capability_generate_nbme_standard.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_evaluating_google_geminis_capability_generate_nbme_standard.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_evaluating_gpt_use_k_12_block_cs.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_evaluating_gpt_use_k_12_block_cs.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_evaluating_gpt_use_k_12_block_cs.pdf,E_ethics_policy,NO,YES,ROUND_2_ONLY
2025_evaluating_handwritten_multimodal_free_style_responses_algorithms.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_evaluating_handwritten_multimodal_free_style_responses_algorithms.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_evaluating_handwritten_multimodal_free_style_responses_algorithms.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_evaluating_handwritten_multimodal_free_style_responses_algorithms.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_evaluating_handwritten_multimodal_free_style_responses_algorithms.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_evaluating_impact_assistive_ai_tools_learning_outcomes.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_evaluating_impact_assistive_ai_tools_learning_outcomes.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_evaluating_potential_llms_better_short_answer_scoring.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_evaluating_potential_llms_better_short_answer_scoring.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_evaluating_potential_llms_better_short_answer_scoring.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_evaluating_potential_llms_better_short_answer_scoring.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_evaluating_source_code_embeddings_llms_educational_downstream.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_evaluation_node_automatic_short_answer_tool_nodegrade.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_evaluation_node_automatic_short_answer_tool_nodegrade.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
