filename,doi,title,year,publisher,categories,n_categories,word_count
2025_gradepulse_generative_ai_assisted_framework_automated_student.pdf,10.1109/idicaihei65991.2025.11378271,GradePulse - A Generative AI-Assisted Framework for Automated Student Performance Analytics,2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,3054
2025_transforming_k_12_stem_education_personalized_learning.pdf,10.18260/1-2--57714,Transforming K-12 STEM Education with Personalized Learning through Large Language Models (Fundamental),2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,5126
2025_learn_labs_investigating_role_generative_ai_enhancing.pdf,10.1109/icecet63943.2025.11472514,Learn Labs - Investigating the Role of Generative AI in Enhancing Interactive Learning Experiences,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,4483
2025_adoption_chatbots_higher_education_global_insights_recommendations.pdf,10.1109/icelet66022.2025.11025265,Adoption of Chatbots in Higher Education: Global Insights and Recommendations for Iran,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,4433
2025_ai_hallucination_context_education_exploring_college_students.pdf,10.1109/ic4e65071.2025.11075444,AI Hallucination in the Context of Education: Exploring College Students' Use of Generative AI for Academic Tasks,2025,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,4069
2025_framework_understanding_role_generative_ai_engineering_education.pdf,10.18260/1-2--55366,A Framework for Understanding the Role of Generative AI in Engineering Education: A Literature Review,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5658
2025_large_language_models_llms_programming_learning_current.pdf,10.1109/tlt.2025.3622043,Large Language Models (LLMs) in Programming Learning: The Current Research State and Agenda,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,16997
2025_impact_artificial_intelligence_ai_engineering_students_academic.pdf,10.1109/iceidt66693.2025.11473581,The Impact of Artificial Intelligence (AI) on Engineering Students' Academic Development: A Perspective from Bangladeshi Private Universities,2025,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,5093
2025_automated_essay_scoring_chatgpt.pdf,10.1007/978-3-031-93409-4_7,Automated Essay Scoring with ChatGPT,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,10227
2024_prompt_engineering_personalized_assessment_formative_assessment_technical.pdf,10.1007/978-3-031-74443-3_32,Prompt Engineering for Personalized Assessment and Formative Assessment in Technical Education,2024,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,13573
2025_gpt_4_automatic_grading_system_open_ended.pdf,10.1109/isec64801.2025.11147305,GPT-4 as an Automatic Grading System for Open-Ended Questions in Computer Science Education,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,4093
2025_showcasing_chatbot_suite_multi_domain_academic_pre.pdf,10.1109/iceed66794.2025.11400468,Showcasing a Chatbot Suite for Multi-Domain Academic Pre-Evaluation: A Score-Based Demonstration Frameworks,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,4911
2023_chatgpt_game_changer_embedding_emojis_faculty_feedback.pdf,10.1109/csce60160.2023.00173,ChatGPT as a Game-Changer for Embedding Emojis in Faculty Feedback,2023,,G_review_methodology,1,6548
2025_ratas_genai_approach_explainable_scalable_automated_answer.pdf,10.1109/icetc66579.2025.11387103,RATAS: A GenAI Approach for Explainable and Scalable Automated Answer Grading,2025,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|G_review_methodology,5,5123
2025_enhancing_automated_grading_science_education_through_llm.pdf,10.24963/ijcai.2025/1150,Enhancing Automated Grading in Science Education through LLM-Driven Causal Reasoning and Multimodal Analysis,2025,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,6490
2025_gai_versus_teacher_scoring_which_better_assessing.pdf,10.1109/tlt.2025.3572518,GAI Versus Teacher Scoring: Which is Better for Assessing Student Performance?,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,10349
2025_research_object_oriented_programming_teaching_evaluation_method.pdf,10.70003/160792642025122607005,Research on Object-Oriented Programming Teaching Evaluation Method Based on Few-Shot Prompt Learning,2025,,A_automated_grading|E_ethics_policy|F_perception_affect|G_review_methodology,4,6171
2025_unpacking_generative_ai_education_computational_modeling_teacher.pdf,10.1109/tcss.2025.3630587,Unpacking Generative AI in Education: Computational Modeling of Teacher and Student Perspectives in Social Media Discourse,2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,9942
2025_chatgpt_me_dual_factor_examination.pdf,10.1080/08874417.2025.2496315,ChatGPT and Me: A Dual Factor Examination,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,9639
2025_optimizing_self_regulated_learning_mixed_methods_study.pdf,10.1111/bjet.70018,Optimizing self-regulated learning: A mixed-methods study on GAI's impact on undergraduate task strategies and metacognition,2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,8946
2024_automatic_grading_short_answers_large_language_models.pdf,10.1109/educon60312.2024.10578839,Automatic Grading of Short Answers Using Large Language Models in Software Engineering Courses,2024,,A_automated_grading|D_formative_adaptive|F_perception_affect,3,7845
2025_transforming_education_generative_ai_comprehensive_review_advancements.pdf,10.1109/access.2025.3636891,"Transforming Education With Generative AI: A Comprehensive Review of Advancements, Challenges, and Future Opportunities",2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,14246
2023_enhancing_mathematics_education_through_ai_chatbots_flipped.pdf,10.1109/weef-gedc59520.2023.10343838,Enhancing mathematics education through AI Chatbots in a Flipped Learning Environment,2023,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,6833
2024_benchmark_testing_capabilities_llms_assessing_quality_multiple.pdf,10.1145/3649165.3690123,A Benchmark for Testing the Capabilities of LLMs in Assessing the Quality of Multiple-choice Questions in Introductory Programming Education,2024,,A_automated_grading|G_review_methodology,2,5934
2024_use_chat_gpt_english_engineering_classes_students.pdf,10.3991/ijim.v18i03.45025,Use of Chat GPT in English for Engineering Classes: Are Students’ and Teachers’ Views on Its Opportunities and Challenges Similar?,2024,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,8968
2025_board_72_leveraging_large_language_models_create.pdf,10.18260/1-2--55888,BOARD # 72: Leveraging Large Language Models to Create Interactive Online Resources for Digital Systems and Computer Architecture Education,2025,,A_automated_grading|E_ethics_policy|F_perception_affect|G_review_methodology,4,4492
2025_generative_ai_tool_enhancing_reflective_learning_students.pdf,10.1109/tale66047.2025.11346600,Generative AI as a Tool for Enhancing Reflective Learning in Students,2025,,B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,5065
2025_board_311_rapid_k_12_teacher_perceptions.pdf,10.18260/1-2--55296,BOARD#311: RAPID: K-12 Teacher Perceptions of Artificial Intelligence Tool Use in the Classroom,2025,,E_ethics_policy|F_perception_affect|G_review_methodology,3,1737
2025_full_action_methodology_integrated_results_engineering_education.pdf,10.1109/etcm67548.2025.11304353,Full action methodology on integrated results for engineering education,2025,,B_authentic_assessment|D_formative_adaptive|F_perception_affect|G_review_methodology,4,4569
2025_llm_automated_grading_human_loop.pdf,10.1109/tale66047.2025.11346771,LLM-Based Automated Grading with Human-in-the-Loop,2025,,A_automated_grading|E_ethics_policy|F_perception_affect|G_review_methodology,4,6951
2025_exploring_undergraduate_students_utilization_perceptions_generative_ai.pdf,10.1109/fie63693.2025.11328640,Exploring Undergraduate Students' Utilization and Perceptions of Generative AI in Engineering: Insights from an Introductory Statics and Mechanics of Materials Course,2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,6748
2025_technological_acceptance_motivation_generative_artificial_intelligence_genai.pdf,10.1109/icaite68636.2025.11442478,Technological Acceptance and Motivation of Generative Artificial Intelligence (GenAI) in Sport Education,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,3742
2025_smart_ethical_education_age_genai.pdf,10.1109/swc65939.2025.00062,Smart and Ethical Education in the Age of GenAI,2025,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,5008
2025_evaluating_effectiveness_generative_ai_automated_quiz_creation.pdf,10.18260/1-2--56452,Evaluating the Effectiveness of Generative AI for Automated Quiz Creation: A Case Study,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,6980
2025_wip_ai_driven_personalized_learning_introductory_computing.pdf,10.18260/1-2--57370,WIP: AI-Driven Personalized Learning for an Introductory Computing Course,2025,,D_formative_adaptive|F_perception_affect,2,3496
2025_automated_essay_scoring_thai_engineering_students_large.pdf,10.1109/ecti-con64996.2025.11101071,Automated Essay Scoring of Thai Engineering Students Using Large Language Models,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,3708
2025_framework_hybrid_human_ai_learning_insights_liberal.pdf,10.18260/1-2--55365,A Framework for Hybrid Human-AI Learning: Insights from Liberal Education Courses in Lebanon,2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,6888
2025_development_automated_system_generating_assignments_mathematical_disciplines.pdf,10.1109/usbereit65494.2025.11054083,Development of an Automated System for Generating Assignments in Mathematical Disciplines Using LLMs,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|G_review_methodology,4,2375
2025_large_language_models_create_universal_framework_secure.pdf,10.1109/gecon64629.2025.11369381,Using Large Language Models to Create a Universal Framework for Secure Exam Generation,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,4015
2025_generative_ai_higher_education_systematic_literature_review.pdf,10.1109/imitec67386.2025.11410459,Generative AI in Higher Education: A Systematic Literature Review,2025,,A_automated_grading|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,6138
2025_chatgpt_engineering_education_revolutionizing_writing_navigating_ethics.pdf,10.18260/1-2--56085,"ChatGPT in Engineering Education: Revolutionizing Writing, Navigating Ethics, and Promoting Responsible Use",2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,7333
2024_multimodal_llms_graders_gui_design_course.pdf,10.1109/elmar62909.2024.10694268,Towards Using MultiModal LLMs as Graders in a GUI Design Course,2024,,A_automated_grading|D_formative_adaptive|E_ethics_policy|G_review_methodology,4,3272
2025_ace_up_your_sleeve_analysis_student_generative.pdf,10.18260/1-2--55423,ACE up your Sleeve: An Analysis of Student Generative AI Usage in an Engineering Statics Course,2025,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,7383
2025_intelligent_examination_system_driven_large_language_models.pdf,10.1109/cste64638.2025.11091904,Intelligent Examination System Driven by Large Language Models,2025,,A_automated_grading|E_ethics_policy|F_perception_affect,3,2994
2025_students_perceptions_use_llms_requirements_engineering_education.pdf,10.1109/re63999.2025.00022,Students' Perceptions of the Use of LLMs in Requirements Engineering Education: A Cross-University Empirical Study,2025,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,9607
2025_computer_practical_course_assessment_large_language_models.pdf,10.1109/ai2e64943.2025.10983464,Computer Practical Course Assessment with Large Language Models: A Case Study with ChatGPT,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,4446
2025_generative_artificial_intelligence_university_education.pdf,10.1109/mitp.2025.3545629,Generative Artificial Intelligence in University Education,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,4133
2025_board_105_work_progress_voices_future_student.pdf,10.18260/1-2--55922,"BOARD #105: Work-in-Progress: Voices of the Future: Student Insights on AI’s Role in Shaping Learning, Integrity, and Norms in Higher Education",2025,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,4109
2024_enhancing_stem_education_chatgpt_case_study_developing.pdf,10.1109/iceed62316.2024.10923780,Enhancing STEM Education with ChatGPT: A Case Study on Developing Practice Assessments for C Programming,2024,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,4566
2025_ales_platform_state_art_gap_analysis_academic.pdf,10.1016/j.procs.2025.12.036,The ALES Platform: State-of-the-Art and Gap Analysis for an Academic LLM Chatbot,2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,6059
2025_snake_quiz_game_play_ai_resistant_multiple.pdf,10.1109/tale66047.2025.11346784,"Snake Quiz Game: A Play-Based, AI-Resistant Multiple Choice Assessment Tool for Authentic Student Engagement",2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect,4,3304
2025_making_genai_socratic_computational_thinking.pdf,10.1109/tale66047.2025.11346691,Making GenAI Socratic for Computational Thinking,2025,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,5972
2025_engaging_effective_assessments_age_generative_ai_student.pdf,10.18260/1-2--56360,Engaging and Effective Assessments in the Age of Generative AI: Student Perceptions and Recommendations,2025,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,3328
2025_evaluating_potential_llms_better_short_answer_scoring.pdf,10.5220/0013291700003932,Evaluating the Potential of LLMs for Better Short Answer Scoring,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,8278
2025_exploring_engineering_students_artificial_intelligence_ai_literacy.pdf,10.1109/fie63693.2025.11328534,Exploring Engineering Students' Artificial Intelligence (AI) Literacy and Use of AI in Problemsolving,2025,,B_authentic_assessment|E_ethics_policy|F_perception_affect|G_review_methodology,4,4162
2025_wip_progressing_micro_credentialing_micro_recruiting_connecting.pdf,10.1109/fie63693.2025.11328433,WIP: Progressing from Micro-Credentialing to Micro-Recruiting: Connecting Employers with Ideally-Badged Learners via Last-Stage Invocation of GenAI,2025,,B_authentic_assessment|F_perception_affect|G_review_methodology,3,4231
2025_gifts_integrating_generative_ai_first_year_engineering.pdf,10.18260/1-2--56653,GIFTS: Integrating Generative AI into First-Year Engineering Education: From Knowledge Acquisition and Arduino Projects to Defining Accessibility Problems and Solutions,2025,,E_ethics_policy|F_perception_affect|G_review_methodology,3,3545
2025_generative_ai_assessment_feedback_generation_higher_education.pdf,10.1109/icetc66579.2025.11387416,Generative AI in Assessment and Feedback Generation in Higher Education: A Systematic Review,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,9716
2025_conceptualizing_authenticity_generative_ai_driven_e_learning.pdf,10.1109/3ict68299.2025.11442128,Conceptualizing Authenticity in Generative AI-Driven E-Learning: A Critical Examination of Generative Artificial Intelligence in Educational Systems,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,7029
2025_board_90_wip_evaluating_programming_skills_age.pdf,10.18260/1-2--55907,BOARD # 90: WIP: Evaluating Programming Skills in the Age of LLMs: A Hybrid Approach to Student Assessment,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,2495
2025_perceptions_adoption_generative_ai_tools_among_undergraduate.pdf,10.1109/icac69156.2025.11361427,Perceptions and Adoption of Generative AI Tools among Undergraduate Students: An Integrated UTAUT and Social Cognitive Theory Perspective,2025,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,4647
2025_analyzing_impact_chatgpt_student_over_reliance_plagiarism.pdf,10.1109/aidas67696.2025.11213518,Analyzing the Impact of ChatGPT on Student Over-Reliance and Plagiarism using Artificial Neural Network (ANN),2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5443
2025_leveraging_llms_student_assessment_generation_engineering_education.pdf,10.1109/eaeeie65428.2025.11136216,Leveraging LLMs for Student Assessment Generation in Engineering Education: A Study on Context Requirements and Adoption,2025,,C_academic_integrity|D_formative_adaptive|F_perception_affect|G_review_methodology,4,5939
2025_ai_enabled_learner_centric_platform_reduce_cognitive.pdf,10.1109/iconat66879.2025.11361624,Ai Enabled Learner-Centric Platform to Reduce Cognitive Load and Academic Boredom,2025,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,6289
2025_lecturer_training_generative_ai_higher_education_pilot.pdf,10.1109/siie68580.2025.11368424,Lecturer training in Generative AI in Higher Education: pilot study at the School of Education of the Polytechnic Institute of Viseu,2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,3219
2025_semantic_similarity_detection_ai_generated_academic_content.pdf,10.1109/gaclm67198.2025.11232384,Semantic Similarity Detection of AI-Generated Academic Content: A Temporal Analysis Using Machine Learning Techniques,2025,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,3351
2025_ireflect_enhancing_reflective_learning_llms_study_automated.pdf,10.5220/0013435800003932,iReflect: Enhancing Reflective Learning with LLMs: A Study on Automated Feedback in Project Based Courses,2025,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,2494
2025_transforming_education_ai_concise_overview.pdf,10.1109/icaides67265.2025.11404002,Transforming Education with AI: A Concise Overview,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,4813
2024_evaluating_chatgpt_s_performance_euus_ehealth_work.pdf,10.3233/shti240255,Evaluating ChatGPT's Performance in the EU∗US eHealth Work Foundational Curriculum Using the HITCOMP Self-Assessment Quiz,2024,,B_authentic_assessment|D_formative_adaptive|G_review_methodology,3,619
2025_empirical_study_enhancement_english_writing_skills_among.pdf,10.1109/waie67422.2025.11381276,An Empirical Study on the Enhancement of English Writing Skills among Art Major Students Through Artificial Intelligence Technology,2025,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|F_perception_affect|G_review_methodology,5,3313
2025_wip_guiding_not_giving_analyzing_effectiveness_guided.pdf,10.1109/fie63693.2025.11328186,"WIP: Guiding, Not Giving: Analyzing the Effectiveness of Guided Problem-Solving in CS1",2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,4382
2025_ai_powered_answer_sheet_evaluator_ocr_large.pdf,10.1109/iceca66444.2025.11383557,AI Powered Answer Sheet Evaluator using OCR and Large Language Models,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,3630
2024_interactive_rubric_generator_instructor_s_assessment_prompt.pdf,10.1109/fie61694.2024.10893448,Interactive Rubric Generator for Instructor's Assessment Using Prompt Engineering and Large Language Models,2024,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,6081
2025_rag_sliitbot_sri_lankan_universities_develop_ai.pdf,10.1109/iciis69028.2026.11450883,RAG SLIITbot: Sri Lankan Universities Develop AI Tutor Tailored to Unique Teaching Styles,2025,,D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,4,4331
2024_college_exam_grader_llm_ai_models.pdf,10.1109/snpd61259.2024.10673924,College Exam Grader using LLM AI models,2024,,A_automated_grading|D_formative_adaptive|E_ethics_policy|G_review_methodology,4,6687
2025_harnessing_generative_ai_wave_fair_diverse_higher.pdf,10.34190/ecel.24.1.4259,Harnessing the Generative AI Wave Towards Fair and Diverse Higher Education Assessments: A Comprehensive Analysis through an Innovative Lens of Students,2025,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,5801
2025_ai_driven_tool_supporting_algorithmic_thinking_programming.pdf,10.1109/exp.at2565440.2025.11347115,AI-Driven Tool Supporting Algorithmic Thinking in Programming Education,2025,,C_academic_integrity|D_formative_adaptive|F_perception_affect|G_review_methodology,4,3790
2025_exploring_ethical_use_ai_technologies_applications_academic.pdf,10.1109/icest66328.2025.11098253,Exploring the Ethical Use of AI Technologies/Applications in Academic Environments,2025,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,3379
2025_exploring_capability_generative_ai_engineering_lab_report.pdf,10.18260/1-2--56525,Exploring the Capability of Generative AI as an Engineering Lab Report Assessment Assisting Tool,2025,,A_automated_grading|C_academic_integrity|E_ethics_policy|F_perception_affect,4,7713
2025_leveraging_llm_gai_agents_authentic_assessment_competency.pdf,10.1109/fie63693.2025.11328141,Leveraging LLM/GAI Agents for Authentic Assessment in Competency-Based Online STEM Programs,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,5831
2025_prompt_engineering_large_language_models_healthcare_decision.pdf,10.1109/dasa68193.2025.11498718,Prompt Engineering Large Language Models for Healthcare Decision-Making Training,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,3421
2025_role_ai_transforming_education_systematic_review_trends.pdf,10.1109/ietc64455.2025.11039329,The Role of AI in Transforming Education: A Systematic Review of Trends,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5360
2025_aduvia_multi_purpose_ai_powered_learning_management.pdf,10.1109/niles68063.2025.11231978,Aduvia: A Multi-Purpose AI-Powered Learning Management System (LMS),2025,,D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,4,2962
2024_evaluating_transforming_you_your_colleagues_assessments_age.pdf,10.5281/zenodo.14260955,Evaluating and transforming you and your colleagues' assessments in an age of generative AI,2024,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|G_review_methodology,5,2290
2025_incorporating_ai_structural_engineering_computer_lab.pdf,10.18260/1-2--56772,Incorporating AI into a Structural Engineering Computer Lab,2025,,C_academic_integrity|E_ethics_policy|F_perception_affect,3,7394
2024_enhancing_performance_factor_analysis_through_skill_profile.pdf,10.3389/feduc.2024.1454319,Enhancing performance factor analysis through skill profile and item similarity integration via an attention mechanism of artificial intelligence,2024,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,14162
2024_gauging_capability_artificial_intelligence_chatbot_tools_answer.pdf,10.1109/ithet61869.2024.10837600,Gauging the Capability of Artificial Intelligence Chatbot Tools to Answer Textbook Coursework Exercises in Circuit Design Education,2024,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,4959
2025_development_responsible_attitudes_ai_generated_results_among.pdf,10.1109/mipro65660.2025.11131748,Development of Responsible Attitudes Towards Ai-Generated Results Among Future Computer Science Teachers,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,4002
2025_permitting_genai_use_assessments_introductory_programming_course.pdf,10.1109/fie63693.2025.11328648,Permitting GenAI Use on Assessments in an Introductory Programming Course,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,3740
2025_leveraging_large_language_models_assist_teachers_code.pdf,10.1007/978-3-031-98459-4_15,Leveraging Large Language Models to Assist Teachers in Code Grading,2025,,B_authentic_assessment|E_ethics_policy|F_perception_affect|G_review_methodology,4,34861
2025_creating_ai_personas_educational_settings_prepared4ed_approach.pdf,10.5281/zenodo.17631321,CREATING AI PERSONAS FOR EDUCATIONAL SETTINGS: A PREPARED4ED APPROACH,2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,2226
2023_addressing_academic_misconduct_age_chatgpt_strategies_solutions.pdf,10.1145/3637989.3638014,Addressing Academic Misconduct in the Age of ChatGPT: Strategies and Solutions,2023,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,5282
2024_potential_ai_electrical_electronic_engineering_education_review.pdf,10.1109/icelie62250.2024.10814858,The Potential of AI in Electrical and Electronic Engineering Education: A Review,2024,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,4774
2025_wip_developing_generative_ai_literacy_module_engineering.pdf,10.1109/fie63693.2025.11328161,(WIP) Developing a Generative AI Literacy Module for Engineering Graduate Teaching Assistants: A Model for Engineering Education,2025,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,3786
2025_perceived_risk_generative_ai_adoption_initial_teacher.pdf,10.34190/icer.2.1.4162,Perceived Risk of Generative AI Adoption in Initial Teacher Education Programmes,2025,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,5139
2025_navigating_ai_adoption_challenges_suggested_solutions_college.pdf,10.1109/scme62582.2025.11104880,Navigating AI Adoption: Challenges and Suggested Solutions for College Lecturers,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5805
2025_understanding_student_cheating_generative_ai_through_lens.pdf,10.1109/icaite68636.2025.11442543,Understanding Student Cheating with Generative AI through the Lens of the Theory of Planned Behavior (TPB),2025,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,5433
2024_enhancing_llm_feedback_insights_intelligent_tutoring_systems.pdf,10.1007/978-3-031-64315-6_3,Enhancing LLM-Based Feedback: Insights from Intelligent Tutoring Systems and the Learning Sciences,2024,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,5133
2025_systematic_literature_review_large_language_models_applications.pdf,10.1109/access.2025.3584060,A Systematic Literature Review on Large Language Models Applications in Computer Programming Teaching Evaluation Process,2025,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,8278
2024_llm_generative_ai_students_exam_code_evaluation.pdf,10.1109/mipro60963.2024.10569820,LLM Generative AI and Students' Exam Code Evaluation: Qualitative and Quantitative Analysis,2024,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,5192
2025_enhancing_teaching_quality_through_llm_experimental_study.pdf,10.1109/iceit64364.2025.10976127,Enhancing Teaching Quality Through LLM: An Experimental Study on Prompt Engineering,2025,,D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,4,5146
2024_leveraging_generative_ai_assessing_student_reports_engineering.pdf,10.5281/zenodo.14254792,LEVERAGING GENERATIVE AI FOR ASSESSING STUDENT REPORTS IN ENGINEERING EDUCATION,2024,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|G_review_methodology,5,3200
2024_evalquiz_llm_automated_generation_self_assessment_quizzes.pdf,10.18420/seuh2024_04,EvalQuiz — LLM-based Automated Generation of Self-Assessment Quizzes in Software Engineering Education,2024,,A_automated_grading|C_academic_integrity|D_formative_adaptive|F_perception_affect|G_review_methodology,5,4802
